State,District,month,Day,Rainfall,Date,flood_occurred
andaman & nicobar,nicobars,1,1,0.0,2022-01-01,0
andaman & nicobar,north and middle andaman,1,1,0.0,2022-01-01,0
andaman & nicobar,south andamans,1,1,0.0,2022-01-01,0
andhra pradesh,anantapur,1,1,0.379965,2022-01-01,0
andhra pradesh,chittoor,1,1,14.1449,2022-01-01,0
andhra pradesh,east godavari,1,1,0.0,2022-01-01,0
andhra pradesh,guntur,1,1,0.0,2022-01-01,0
andhra pradesh,krishna,1,1,0.0,2022-01-01,0
andhra pradesh,kurnool,1,1,0.00140617,2022-01-01,0
andhra pradesh,prakasam,1,1,0.0548048,2022-01-01,0
andhra pradesh,spsr nellore,1,1,6.57924,2022-01-01,0
andhra pradesh,srikakulam,1,1,0.0,2022-01-01,0
andhra pradesh,visakhapatanam,1,1,0.0,2022-01-01,0
andhra pradesh,vizianagaram,1,1,0.0,2022-01-01,0
andhra pradesh,west godavari,1,1,0.0,2022-01-01,0
andhra pradesh,y.s.r.,1,1,4.789,2022-01-01,0
arunachal pradesh,anjaw,1,1,0.0,2022-01-01,0
arunachal pradesh,changlang,1,1,0.0,2022-01-01,0
arunachal pradesh,dibang valley,1,1,0.0,2022-01-01,0
arunachal pradesh,east kameng,1,1,0.0,2022-01-01,0
arunachal pradesh,east siang,1,1,0.0,2022-01-01,0
arunachal pradesh,kamle,1,1,0.10395,2022-01-01,0
arunachal pradesh,kra daadi,1,1,0.00115466,2022-01-01,0
arunachal pradesh,kurung kumey,1,1,0.0,2022-01-01,0
arunachal pradesh,leparada,1,1,0.0703372,2022-01-01,0
arunachal pradesh,lohit,1,1,0.0,2022-01-01,0
arunachal pradesh,longding,1,1,0.0,2022-01-01,0
arunachal pradesh,lower dibang valley,1,1,0.0,2022-01-01,0
arunachal pradesh,lower siang,1,1,0.168441,2022-01-01,0
arunachal pradesh,lower subansiri,1,1,0.0046391,2022-01-01,0
arunachal pradesh,namsai,1,1,0.0,2022-01-01,0
arunachal pradesh,pakke kessang,1,1,0.0,2022-01-01,0
arunachal pradesh,papum pare,1,1,0.00658943,2022-01-01,0
arunachal pradesh,shi yomi,1,1,0.0,2022-01-01,0
arunachal pradesh,siang,1,1,0.0,2022-01-01,0
arunachal pradesh,tawang,1,1,0.0,2022-01-01,0
arunachal pradesh,tirap,1,1,0.0,2022-01-01,0
arunachal pradesh,upper siang,1,1,0.0,2022-01-01,0
arunachal pradesh,upper subansiri,1,1,0.0232827,2022-01-01,0
arunachal pradesh,west kameng,1,1,0.0,2022-01-01,0
arunachal pradesh,west siang,1,1,0.0135143,2022-01-01,0
assam,baksa,1,1,0.0,2022-01-01,0
assam,barpeta,1,1,0.0,2022-01-01,0
assam,biswanath,1,1,0.0,2022-01-01,0
assam,bongaigaon,1,1,0.0,2022-01-01,0
assam,cachar,1,1,0.0,2022-01-01,0
assam,charaideo,1,1,0.0,2022-01-01,0
assam,chirang,1,1,0.0,2022-01-01,0
assam,darrang,1,1,0.0,2022-01-01,0
assam,dhemaji,1,1,0.123739,2022-01-01,0
assam,dhubri,1,1,0.0,2022-01-01,0
assam,dibrugarh,1,1,0.0,2022-01-01,0
assam,dima hasao,1,1,0.0,2022-01-01,0
assam,goalpara,1,1,0.0,2022-01-01,0
assam,golaghat,1,1,0.0,2022-01-01,0
assam,hailakandi,1,1,0.0,2022-01-01,0
assam,hojai,1,1,0.0,2022-01-01,0
assam,jorhat,1,1,0.0,2022-01-01,0
assam,kamrup,1,1,0.0,2022-01-01,0
assam,kamrup metro,1,1,0.0,2022-01-01,0
assam,karbi anglong,1,1,0.0,2022-01-01,0
assam,karimganj,1,1,0.0,2022-01-01,0
assam,kokrajhar,1,1,0.0,2022-01-01,0
assam,lakhimpur,1,1,0.0272889,2022-01-01,0
assam,majuli,1,1,0.0,2022-01-01,0
assam,marigaon,1,1,0.0,2022-01-01,0
assam,nagaon,1,1,0.0,2022-01-01,0
assam,nalbari,1,1,0.0,2022-01-01,0
assam,sivasagar,1,1,0.0,2022-01-01,0
assam,sonitpur,1,1,0.0,2022-01-01,0
assam,south salmara mancachar,1,1,0.0,2022-01-01,0
assam,tinsukia,1,1,0.0,2022-01-01,0
assam,udalguri,1,1,0.0,2022-01-01,0
assam,west karbi anglong,1,1,0.0,2022-01-01,0
bihar,araria,1,1,0.0,2022-01-01,0
bihar,arwal,1,1,0.0,2022-01-01,0
bihar,aurangabad,1,1,0.0,2022-01-01,0
bihar,banka,1,1,0.0,2022-01-01,0
bihar,begusarai,1,1,0.0,2022-01-01,0
bihar,bhagalpur,1,1,0.0,2022-01-01,0
bihar,bhojpur,1,1,0.0,2022-01-01,0
bihar,buxar,1,1,0.0,2022-01-01,0
bihar,darbhanga,1,1,0.0,2022-01-01,0
bihar,gaya,1,1,0.0,2022-01-01,0
bihar,gopalganj,1,1,0.0,2022-01-01,0
bihar,jamui,1,1,0.0,2022-01-01,0
bihar,jehanabad,1,1,0.0,2022-01-01,0
bihar,kaimur (bhabua),1,1,0.0,2022-01-01,0
bihar,katihar,1,1,0.0,2022-01-01,0
bihar,khagaria,1,1,0.0,2022-01-01,0
bihar,kishanganj,1,1,0.0,2022-01-01,0
bihar,lakhisarai,1,1,0.0,2022-01-01,0
bihar,madhepura,1,1,0.0,2022-01-01,0
bihar,madhubani,1,1,0.0,2022-01-01,0
bihar,munger,1,1,0.0,2022-01-01,0
bihar,muzaffarpur,1,1,0.0,2022-01-01,0
bihar,nalanda,1,1,0.0,2022-01-01,0
bihar,nawada,1,1,0.0,2022-01-01,0
bihar,pashchim champaran,1,1,0.0,2022-01-01,0
bihar,patna,1,1,0.0,2022-01-01,0
bihar,purbi champaran,1,1,0.0,2022-01-01,0
bihar,purnia,1,1,0.0,2022-01-01,0
bihar,rohtas,1,1,0.0,2022-01-01,0
bihar,saharsa,1,1,0.0,2022-01-01,0
bihar,samastipur,1,1,0.0,2022-01-01,0
bihar,saran,1,1,0.0,2022-01-01,0
bihar,sheikhpura,1,1,0.0,2022-01-01,0
bihar,sheohar,1,1,0.0,2022-01-01,0
bihar,sitamarhi,1,1,0.0,2022-01-01,0
bihar,siwan,1,1,0.0,2022-01-01,0
bihar,supaul,1,1,0.0,2022-01-01,0
bihar,vaishali,1,1,0.0,2022-01-01,0
chandigarh,chandigarh,1,1,0.0,2022-01-01,0
chhattisgarh,balod,1,1,0.0,2022-01-01,0
chhattisgarh,baloda bazar,1,1,0.0,2022-01-01,0
chhattisgarh,balrampur,1,1,0.0,2022-01-01,0
chhattisgarh,bastar,1,1,0.0,2022-01-01,0
chhattisgarh,bemetara,1,1,0.0,2022-01-01,0
chhattisgarh,bijapur,1,1,0.0,2022-01-01,0
chhattisgarh,bilaspur,1,1,0.0,2022-01-01,0
chhattisgarh,dantewada,1,1,0.0,2022-01-01,0
chhattisgarh,dhamtari,1,1,0.0,2022-01-01,0
chhattisgarh,durg,1,1,0.0,2022-01-01,0
chhattisgarh,gariyaband,1,1,0.0,2022-01-01,0
chhattisgarh,gaurella pendra marwahi,1,1,0.0,2022-01-01,0
chhattisgarh,janjgir-champa,1,1,0.0,2022-01-01,0
chhattisgarh,jashpur,1,1,0.0,2022-01-01,0
chhattisgarh,kabirdham,1,1,0.0,2022-01-01,0
chhattisgarh,kanker,1,1,0.0,2022-01-01,0
chhattisgarh,kondagaon,1,1,0.0,2022-01-01,0
chhattisgarh,korba,1,1,0.0,2022-01-01,0
chhattisgarh,korea,1,1,0.0,2022-01-01,0
chhattisgarh,mahasamund,1,1,0.0,2022-01-01,0
chhattisgarh,mungeli,1,1,0.0,2022-01-01,0
chhattisgarh,narayanpur,1,1,0.0,2022-01-01,0
chhattisgarh,raigarh,1,1,0.0,2022-01-01,0
chhattisgarh,raipur,1,1,0.0,2022-01-01,0
chhattisgarh,rajnandgaon,1,1,0.0,2022-01-01,0
chhattisgarh,sukma,1,1,0.0,2022-01-01,0
chhattisgarh,surajpur,1,1,0.0,2022-01-01,0
chhattisgarh,surguja,1,1,0.0,2022-01-01,0
dadra & nagar haveli,dadra and nagar haveli,1,1,0.0,2022-01-01,0
daman & diu,daman,1,1,0.0,2022-01-01,0
daman & diu,diu,1,1,0.0,2022-01-01,0
delhi,central,1,1,0.0,2022-01-01,0
delhi,east,1,1,0.0,2022-01-01,0
delhi,new delhi,1,1,0.0,2022-01-01,0
delhi,north,1,1,0.0,2022-01-01,0
delhi,north east,1,1,0.0,2022-01-01,0
delhi,north west,1,1,0.0,2022-01-01,0
delhi,shahdara,1,1,0.0,2022-01-01,0
delhi,south,1,1,0.0,2022-01-01,0
delhi,south east,1,1,0.0,2022-01-01,0
delhi,south west,1,1,0.0,2022-01-01,0
delhi,west,1,1,0.0,2022-01-01,0
goa,north goa,1,1,0.0,2022-01-01,0
goa,south goa,1,1,0.0,2022-01-01,0
gujarat,ahmadabad,1,1,0.0,2022-01-01,0
gujarat,amreli,1,1,0.0,2022-01-01,0
gujarat,anand,1,1,0.0,2022-01-01,0
gujarat,arvalli,1,1,0.0,2022-01-01,0
gujarat,banas kantha,1,1,0.0,2022-01-01,0
gujarat,bharuch,1,1,0.0,2022-01-01,0
gujarat,bhavnagar,1,1,0.0,2022-01-01,0
gujarat,botad,1,1,0.0,2022-01-01,0
gujarat,chhotaudepur,1,1,0.0,2022-01-01,0
gujarat,dang,1,1,0.0,2022-01-01,0
gujarat,devbhumi dwarka,1,1,0.0,2022-01-01,0
gujarat,dohad,1,1,0.0,2022-01-01,0
gujarat,gandhinagar,1,1,0.0,2022-01-01,0
gujarat,gir somnath,1,1,0.0,2022-01-01,0
gujarat,jamnagar,1,1,0.0,2022-01-01,0
gujarat,junagadh,1,1,0.0,2022-01-01,0
gujarat,kachchh,1,1,0.0,2022-01-01,0
gujarat,kheda,1,1,0.0,2022-01-01,0
gujarat,mahesana,1,1,0.0,2022-01-01,0
gujarat,mahisagar,1,1,0.0,2022-01-01,0
gujarat,morbi,1,1,0.0,2022-01-01,0
gujarat,narmada,1,1,0.0,2022-01-01,0
gujarat,navsari,1,1,0.0,2022-01-01,0
gujarat,panch mahals,1,1,0.0,2022-01-01,0
gujarat,patan,1,1,0.0,2022-01-01,0
gujarat,porbandar,1,1,0.0,2022-01-01,0
gujarat,rajkot,1,1,0.0,2022-01-01,0
gujarat,sabar kantha,1,1,0.0,2022-01-01,0
gujarat,surat,1,1,0.0,2022-01-01,0
gujarat,surendranagar,1,1,0.0,2022-01-01,0
gujarat,tapi,1,1,0.0,2022-01-01,0
gujarat,vadodara,1,1,0.0,2022-01-01,0
gujarat,valsad,1,1,0.0,2022-01-01,0
haryana,ambala,1,1,0.0,2022-01-01,0
haryana,bhiwani,1,1,0.0,2022-01-01,0
haryana,charki dadri,1,1,0.0,2022-01-01,0
haryana,faridabad,1,1,0.0,2022-01-01,0
haryana,fatehabad,1,1,0.0,2022-01-01,0
haryana,gurugram,1,1,0.0,2022-01-01,0
haryana,hisar,1,1,0.0,2022-01-01,0
haryana,jhajjar,1,1,0.0,2022-01-01,0
haryana,jind,1,1,0.0,2022-01-01,0
haryana,kaithal,1,1,0.0,2022-01-01,0
haryana,karnal,1,1,0.0,2022-01-01,0
haryana,kurukshetra,1,1,0.0,2022-01-01,0
haryana,mahendragarh,1,1,0.0,2022-01-01,0
haryana,nuh,1,1,0.0,2022-01-01,0
haryana,palwal,1,1,0.0,2022-01-01,0
haryana,panchkula,1,1,0.0,2022-01-01,0
haryana,panipat,1,1,0.0,2022-01-01,0
haryana,rewari,1,1,0.0,2022-01-01,0
haryana,rohtak,1,1,0.0,2022-01-01,0
haryana,sirsa,1,1,0.0,2022-01-01,0
haryana,sonipat,1,1,0.0,2022-01-01,0
haryana,yamunanagar,1,1,0.0,2022-01-01,0
himachal pradesh,bilaspur,1,1,0.0,2022-01-01,0
himachal pradesh,chamba,1,1,0.0,2022-01-01,0
himachal pradesh,hamirpur,1,1,0.0,2022-01-01,0
himachal pradesh,kangra,1,1,0.0,2022-01-01,0
himachal pradesh,kinnaur,1,1,0.0,2022-01-01,0
himachal pradesh,kullu,1,1,0.0,2022-01-01,0
himachal pradesh,lahul & spiti,1,1,0.0,2022-01-01,0
himachal pradesh,mandi,1,1,0.0,2022-01-01,0
himachal pradesh,shimla,1,1,0.0,2022-01-01,0
himachal pradesh,sirmaur,1,1,0.0,2022-01-01,0
himachal pradesh,solan,1,1,0.0,2022-01-01,0
himachal pradesh,una,1,1,0.0,2022-01-01,0
jammu & kashmir,anantnag,1,1,0.0,2022-01-01,0
jammu & kashmir,bandipora,1,1,0.0,2022-01-01,0
jammu & kashmir,baramulla,1,1,0.0,2022-01-01,0
jammu & kashmir,budgam,1,1,0.0,2022-01-01,0
jammu & kashmir,doda,1,1,0.0,2022-01-01,0
jammu & kashmir,ganderbal,1,1,0.0,2022-01-01,0
jammu & kashmir,jammu,1,1,0.0,2022-01-01,0
jammu & kashmir,kathua,1,1,0.0,2022-01-01,0
jammu & kashmir,kishtwar,1,1,0.0,2022-01-01,0
jammu & kashmir,kulgam,1,1,0.0,2022-01-01,0
jammu & kashmir,kupwara,1,1,0.0,2022-01-01,0
jammu & kashmir,mirpur,1,1,0.0,2022-01-01,0
jammu & kashmir,muzaffarabad,1,1,0.0,2022-01-01,0
jammu & kashmir,poonch,1,1,0.0,2022-01-01,0
jammu & kashmir,pulwama,1,1,0.0,2022-01-01,0
jammu & kashmir,rajouri,1,1,0.0,2022-01-01,0
jammu & kashmir,ramban,1,1,0.0,2022-01-01,0
jammu & kashmir,reasi,1,1,0.0,2022-01-01,0
jammu & kashmir,samba,1,1,0.0,2022-01-01,0
jammu & kashmir,shopian,1,1,0.0,2022-01-01,0
jammu & kashmir,srinagar,1,1,0.0,2022-01-01,0
jammu & kashmir,udhampur,1,1,0.0,2022-01-01,0
jharkhand,bokaro,1,1,0.0,2022-01-01,0
jharkhand,chatra,1,1,0.0,2022-01-01,0
jharkhand,deoghar,1,1,0.0,2022-01-01,0
jharkhand,dhanbad,1,1,0.0,2022-01-01,0
jharkhand,dumka,1,1,0.0,2022-01-01,0
jharkhand,east singhbum,1,1,0.0109913,2022-01-01,0
jharkhand,garhwa,1,1,0.0,2022-01-01,0
jharkhand,giridih,1,1,0.0,2022-01-01,0
jharkhand,godda,1,1,0.0,2022-01-01,0
jharkhand,gumla,1,1,0.0,2022-01-01,0
jharkhand,hazaribagh,1,1,0.0,2022-01-01,0
jharkhand,jamtara,1,1,0.0,2022-01-01,0
jharkhand,khunti,1,1,0.0,2022-01-01,0
jharkhand,koderma,1,1,0.0,2022-01-01,0
jharkhand,latehar,1,1,0.0,2022-01-01,0
jharkhand,lohardaga,1,1,0.0,2022-01-01,0
jharkhand,pakur,1,1,0.0,2022-01-01,0
jharkhand,palamu,1,1,0.0,2022-01-01,0
jharkhand,ramgarh,1,1,0.0,2022-01-01,0
jharkhand,ranchi,1,1,0.0,2022-01-01,0
jharkhand,sahebganj,1,1,0.0,2022-01-01,0
jharkhand,saraikela kharsawan,1,1,0.0,2022-01-01,0
jharkhand,simdega,1,1,0.0,2022-01-01,0
jharkhand,west singhbhum,1,1,0.0,2022-01-01,0
karnataka,bagalkote,1,1,0.0,2022-01-01,0
karnataka,ballari,1,1,0.0,2022-01-01,0
karnataka,belagavi,1,1,0.0,2022-01-01,0
karnataka,bengaluru rural,1,1,1.20048,2022-01-01,0
karnataka,bengaluru urban,1,1,3.4201,2022-01-01,0
karnataka,bidar,1,1,0.0,2022-01-01,0
karnataka,chamarajanagara,1,1,1.19472,2022-01-01,0
karnataka,chikkaballapura,1,1,0.37986,2022-01-01,0
karnataka,chikkamagaluru,1,1,0.0,2022-01-01,0
karnataka,chitradurga,1,1,0.058973,2022-01-01,0
karnataka,dakshina kannada,1,1,0.0,2022-01-01,0
karnataka,davangere,1,1,0.0,2022-01-01,0
karnataka,dharwad,1,1,0.0,2022-01-01,0
karnataka,gadag,1,1,0.0,2022-01-01,0
karnataka,hassan,1,1,0.0198135,2022-01-01,0
karnataka,haveri,1,1,0.0,2022-01-01,0
karnataka,kalaburagi,1,1,0.0,2022-01-01,0
karnataka,kodagu,1,1,0.0,2022-01-01,0
karnataka,kolar,1,1,5.81952,2022-01-01,0
karnataka,koppal,1,1,0.0,2022-01-01,0
karnataka,mandya,1,1,0.832749,2022-01-01,0
karnataka,mysuru,1,1,0.371199,2022-01-01,0
karnataka,raichur,1,1,0.0,2022-01-01,0
karnataka,ramanagara,1,1,1.43386,2022-01-01,0
karnataka,shivamogga,1,1,0.0,2022-01-01,0
karnataka,tumakuru,1,1,0.159027,2022-01-01,0
karnataka,udupi,1,1,0.0,2022-01-01,0
karnataka,uttara kannada,1,1,0.0,2022-01-01,0
karnataka,vijayapura,1,1,0.0,2022-01-01,0
karnataka,yadgir,1,1,0.0,2022-01-01,0
kerala,alappuzha,1,1,0.0,2022-01-01,0
kerala,ernakulam,1,1,0.0846503,2022-01-01,0
kerala,idukki,1,1,1.64403,2022-01-01,0
kerala,kannur,1,1,0.0,2022-01-01,0
kerala,kasaragod,1,1,0.0,2022-01-01,0
kerala,kollam,1,1,1.64064,2022-01-01,0
kerala,kottayam,1,1,0.0432296,2022-01-01,0
kerala,kozhikode,1,1,0.00102641,2022-01-01,0
kerala,malappuram,1,1,0.714297,2022-01-01,0
kerala,palakkad,1,1,1.5705,2022-01-01,0
kerala,pathanamthitta,1,1,0.710402,2022-01-01,0
kerala,thiruvananthapuram,1,1,1.84545,2022-01-01,0
kerala,thrissur,1,1,0.0438238,2022-01-01,0
kerala,wayanad,1,1,0.0514543,2022-01-01,0
ladakh,kargil,1,1,0.0,2022-01-01,0
ladakh,leh ladakh,1,1,0.0,2022-01-01,0
lakshadweep,lakshadweep district,1,1,0.0,2022-01-01,0
madhya pradesh,agar malwa,1,1,0.0,2022-01-01,0
madhya pradesh,alirajpur,1,1,0.0,2022-01-01,0
madhya pradesh,anuppur,1,1,0.0,2022-01-01,0
madhya pradesh,ashoknagar,1,1,0.0,2022-01-01,0
madhya pradesh,balaghat,1,1,0.0,2022-01-01,0
madhya pradesh,barwani,1,1,0.0,2022-01-01,0
madhya pradesh,betul,1,1,0.0,2022-01-01,0
madhya pradesh,bhind,1,1,0.0,2022-01-01,0
madhya pradesh,bhopal,1,1,0.0,2022-01-01,0
madhya pradesh,burhanpur,1,1,0.0,2022-01-01,0
madhya pradesh,chhatarpur,1,1,0.0,2022-01-01,0
madhya pradesh,chhindwara,1,1,0.0,2022-01-01,0
madhya pradesh,damoh,1,1,0.0,2022-01-01,0
madhya pradesh,datia,1,1,0.0,2022-01-01,0
madhya pradesh,dewas,1,1,0.0,2022-01-01,0
madhya pradesh,dhar,1,1,0.0,2022-01-01,0
madhya pradesh,dindori,1,1,0.0,2022-01-01,0
madhya pradesh,east nimar,1,1,0.0,2022-01-01,0
madhya pradesh,guna,1,1,0.0,2022-01-01,0
madhya pradesh,gwalior,1,1,0.0,2022-01-01,0
madhya pradesh,harda,1,1,0.0,2022-01-01,0
madhya pradesh,hoshangabad,1,1,0.0,2022-01-01,0
madhya pradesh,indore,1,1,0.0,2022-01-01,0
madhya pradesh,jabalpur,1,1,0.0,2022-01-01,0
madhya pradesh,jhabua,1,1,0.0,2022-01-01,0
madhya pradesh,katni,1,1,0.0,2022-01-01,0
madhya pradesh,khargone,1,1,0.0,2022-01-01,0
madhya pradesh,mandla,1,1,0.0,2022-01-01,0
madhya pradesh,mandsaur,1,1,0.0,2022-01-01,0
madhya pradesh,morena,1,1,0.0,2022-01-01,0
madhya pradesh,narsinghpur,1,1,0.0,2022-01-01,0
madhya pradesh,neemuch,1,1,0.0,2022-01-01,0
madhya pradesh,niwari,1,1,0.0,2022-01-01,0
madhya pradesh,panna,1,1,0.0,2022-01-01,0
madhya pradesh,raisen,1,1,0.0,2022-01-01,0
madhya pradesh,rajgarh,1,1,0.0,2022-01-01,0
madhya pradesh,ratlam,1,1,0.0,2022-01-01,0
madhya pradesh,rewa,1,1,0.0,2022-01-01,0
madhya pradesh,sagar,1,1,0.0,2022-01-01,0
madhya pradesh,satna,1,1,0.0,2022-01-01,0
madhya pradesh,sehore,1,1,0.0,2022-01-01,0
madhya pradesh,seoni,1,1,0.0,2022-01-01,0
madhya pradesh,shahdol,1,1,0.0,2022-01-01,0
madhya pradesh,shajapur,1,1,0.0,2022-01-01,0
madhya pradesh,sheopur,1,1,0.0,2022-01-01,0
madhya pradesh,shivpuri,1,1,0.0,2022-01-01,0
madhya pradesh,sidhi,1,1,0.0,2022-01-01,0
madhya pradesh,singrauli,1,1,0.0,2022-01-01,0
madhya pradesh,tikamgarh,1,1,0.0,2022-01-01,0
madhya pradesh,ujjain,1,1,0.0,2022-01-01,0
madhya pradesh,umaria,1,1,0.0,2022-01-01,0
madhya pradesh,vidisha,1,1,0.0,2022-01-01,0
maharashtra,ahmednagar,1,1,0.0,2022-01-01,0
maharashtra,akola,1,1,0.0,2022-01-01,0
maharashtra,amravati,1,1,0.0,2022-01-01,0
maharashtra,aurangabad,1,1,0.0,2022-01-01,0
maharashtra,beed,1,1,0.0,2022-01-01,0
maharashtra,bhandara,1,1,0.0,2022-01-01,0
maharashtra,buldhana,1,1,0.0,2022-01-01,0
maharashtra,chandrapur,1,1,0.0,2022-01-01,0
maharashtra,dhule,1,1,0.0,2022-01-01,0
maharashtra,gadchiroli,1,1,0.0,2022-01-01,0
maharashtra,gondia,1,1,0.0,2022-01-01,0
maharashtra,hingoli,1,1,0.0,2022-01-01,0
maharashtra,jalgaon,1,1,0.0,2022-01-01,0
maharashtra,jalna,1,1,0.0,2022-01-01,0
maharashtra,kolhapur,1,1,0.0,2022-01-01,0
maharashtra,latur,1,1,0.0,2022-01-01,0
maharashtra,mumbai suburban,1,1,0.0,2022-01-01,0
maharashtra,nagpur,1,1,0.0,2022-01-01,0
maharashtra,nanded,1,1,0.0,2022-01-01,0
maharashtra,nandurbar,1,1,0.0,2022-01-01,0
maharashtra,nashik,1,1,0.0,2022-01-01,0
maharashtra,osmanabad,1,1,0.0,2022-01-01,0
maharashtra,palghar,1,1,0.0,2022-01-01,0
maharashtra,parbhani,1,1,0.0,2022-01-01,0
maharashtra,pune,1,1,0.0,2022-01-01,0
maharashtra,raigad,1,1,0.0,2022-01-01,0
maharashtra,ratnagiri,1,1,0.0,2022-01-01,0
maharashtra,sangli,1,1,0.0,2022-01-01,0
maharashtra,satara,1,1,0.0,2022-01-01,0
maharashtra,sindhudurg,1,1,0.0,2022-01-01,0
maharashtra,solapur,1,1,0.0,2022-01-01,0
maharashtra,thane,1,1,0.0,2022-01-01,0
maharashtra,wardha,1,1,0.0,2022-01-01,0
maharashtra,washim,1,1,0.0,2022-01-01,0
maharashtra,yavatmal,1,1,0.0,2022-01-01,0
manipur,bishnupur,1,1,0.0,2022-01-01,0
manipur,chandel,1,1,0.0,2022-01-01,0
manipur,churachandpur,1,1,0.0,2022-01-01,0
manipur,imphal east,1,1,0.0,2022-01-01,0
manipur,imphal west,1,1,0.0,2022-01-01,0
manipur,jiribam,1,1,0.0,2022-01-01,0
manipur,kakching,1,1,0.0,2022-01-01,0
manipur,kamjong,1,1,0.0,2022-01-01,0
manipur,kangpokpi,1,1,0.0,2022-01-01,0
manipur,noney,1,1,0.0,2022-01-01,0
manipur,pherzawl,1,1,0.0,2022-01-01,0
manipur,senapati,1,1,0.0,2022-01-01,0
manipur,tamenglong,1,1,0.0,2022-01-01,0
manipur,tengnoupal,1,1,0.0,2022-01-01,0
manipur,thoubal,1,1,0.0,2022-01-01,0
manipur,ukhrul,1,1,0.0,2022-01-01,0
meghalaya,east garo hills,1,1,0.0,2022-01-01,0
meghalaya,east jaintia hills,1,1,0.0,2022-01-01,0
meghalaya,east khasi hills,1,1,0.0,2022-01-01,0
meghalaya,north garo hills,1,1,0.0,2022-01-01,0
meghalaya,ri bhoi,1,1,0.0,2022-01-01,0
meghalaya,south garo hills,1,1,0.0,2022-01-01,0
meghalaya,south west garo hills,1,1,0.0,2022-01-01,0
meghalaya,south west khasi hills,1,1,0.0,2022-01-01,0
meghalaya,west garo hills,1,1,0.0,2022-01-01,0
meghalaya,west jaintia hills,1,1,0.0,2022-01-01,0
meghalaya,west khasi hills,1,1,0.0,2022-01-01,0
mizoram,aizawl,1,1,0.0,2022-01-01,0
mizoram,champhai,1,1,0.0,2022-01-01,0
mizoram,kolasib,1,1,0.0,2022-01-01,0
mizoram,lawngtlai,1,1,0.0,2022-01-01,0
mizoram,lunglei,1,1,0.0,2022-01-01,0
mizoram,mamit,1,1,0.0,2022-01-01,0
mizoram,saiha,1,1,0.0,2022-01-01,0
mizoram,serchhip,1,1,0.0,2022-01-01,0
nagaland,dimapur,1,1,0.0,2022-01-01,0
nagaland,kiphire,1,1,0.0,2022-01-01,0
nagaland,kohima,1,1,0.0,2022-01-01,0
nagaland,longleng,1,1,0.0,2022-01-01,0
nagaland,mokokchung,1,1,0.0,2022-01-01,0
nagaland,mon,1,1,0.0,2022-01-01,0
nagaland,peren,1,1,0.0,2022-01-01,0
nagaland,phek,1,1,0.0,2022-01-01,0
nagaland,tuensang,1,1,0.0,2022-01-01,0
nagaland,wokha,1,1,0.0,2022-01-01,0
nagaland,zunheboto,1,1,0.0,2022-01-01,0
odisha,anugul,1,1,0.0,2022-01-01,0
odisha,balangir,1,1,0.0,2022-01-01,0
odisha,baleshwar,1,1,0.000412265,2022-01-01,0
odisha,bargarh,1,1,0.0,2022-01-01,0
odisha,bhadrak,1,1,0.0,2022-01-01,0
odisha,boudh,1,1,0.0,2022-01-01,0
odisha,cuttack,1,1,0.0,2022-01-01,0
odisha,deogarh,1,1,0.0,2022-01-01,0
odisha,dhenkanal,1,1,0.0,2022-01-01,0
odisha,gajapati,1,1,0.0,2022-01-01,0
odisha,ganjam,1,1,0.0,2022-01-01,0
odisha,jagatsinghapur,1,1,0.0,2022-01-01,0
odisha,jajapur,1,1,0.0,2022-01-01,0
odisha,jharsuguda,1,1,0.0,2022-01-01,0
odisha,kalahandi,1,1,0.0,2022-01-01,0
odisha,kandhamal,1,1,0.0,2022-01-01,0
odisha,kendrapara,1,1,0.0,2022-01-01,0
odisha,kendujhar,1,1,0.0,2022-01-01,0
odisha,khordha,1,1,0.0,2022-01-01,0
odisha,koraput,1,1,0.0,2022-01-01,0
odisha,malkangiri,1,1,0.0,2022-01-01,0
odisha,mayurbhanj,1,1,0.00464776,2022-01-01,0
odisha,nabarangpur,1,1,0.0,2022-01-01,0
odisha,nayagarh,1,1,0.0,2022-01-01,0
odisha,nuapada,1,1,0.0,2022-01-01,0
odisha,puri,1,1,0.0,2022-01-01,0
odisha,rayagada,1,1,0.0,2022-01-01,0
odisha,sambalpur,1,1,0.0,2022-01-01,0
odisha,sonepur,1,1,0.0,2022-01-01,0
odisha,sundargarh,1,1,0.0,2022-01-01,0
puducherry,karaikal,1,1,16.8497,2022-01-01,0
puducherry,mahe,1,1,0.0,2022-01-01,0
puducherry,pondicherry,1,1,28.5512,2022-01-01,0
puducherry,yanam,1,1,0.0,2022-01-01,0
punjab,amritsar,1,1,0.0,2022-01-01,0
punjab,barnala,1,1,0.0,2022-01-01,0
punjab,bathinda,1,1,0.0,2022-01-01,0
punjab,faridkot,1,1,0.0,2022-01-01,0
punjab,fatehgarh sahib,1,1,0.0,2022-01-01,0
punjab,fazilka,1,1,0.0,2022-01-01,0
punjab,firozepur,1,1,0.0,2022-01-01,0
punjab,gurdaspur,1,1,0.0,2022-01-01,0
punjab,hoshiarpur,1,1,0.0,2022-01-01,0
punjab,jalandhar,1,1,0.0,2022-01-01,0
punjab,kapurthala,1,1,0.0,2022-01-01,0
punjab,ludhiana,1,1,0.0,2022-01-01,0
punjab,mansa,1,1,0.0,2022-01-01,0
punjab,moga,1,1,0.0,2022-01-01,0
